code,date,evidence_level,session_ordinal_in_week,planned_sessions_this_week,monthly_completed_state,monthly_provisional_state,monthly_state_changed_this_month,week_realized_pct,t_eff,l_eff,eff_delta,volume_ratio_vs_prev_week,same_progress_return_delta_pct,cc_same_progress_return_delta_pct,same_progress_volume_ratio,planned_prorated_return_pct,planned_prorated_volume_ratio,early_week_evidence_strength,tuesday_recovery_ratio,prev_week_cc_pct,prev2_week_cc_pct,partial_week_cc_pct,momentum_context_positive,theory_stagnation_flag,week_completion,weekly_base_pattern,weekly_weekday_path,weekly_passed,weekly_eligibility_state,weekly_eligibility_reason,weekly_veto,r_today_pct,r_yesterday_pct,return_acceleration_pct,volume_ratio_vs_prev,activity_state,atr14_prev,atr_normalized_move,sv_raw,sv_legacy,td_raw,td_legacy,cap_passed,sv_continuation,sv_rebound,acc_continuation,acc_rebound,weekly_daily_cell,pre_return_5_pct,dist_to_prior_ma5_pct,dist_to_prior_high5_pct,pre_return_10_pct,dist_to_prior_ma10_pct,dist_to_prior_high10_pct,pre_return_20_pct,dist_to_prior_ma20_pct,dist_to_prior_high20_pct,pre_return_60_pct,dist_to_prior_ma60_pct,dist_to_prior_high60_pct,prior_up_streak,today_overnight_pct,today_intraday_pct,today_close_position,today_upper_shadow_pct
000570,2026-02-12,L2,4,5,True,True,False,0.0,,,,,,,,,,,,0.1686,1.0221,0.8418,True,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-1.642,-0.1639,-1.4781,1.3537,expanding,0.13142857142857148,-0.7609,False,False,False,False,True,,,False,False,0_0,1.3311,-0.6963,-2.6016,5.913,0.335,-2.6016,9.1398,2.14,-2.6016,0.495,3.0863,-3.8523,0,0.1642,-1.8033,0.2143,0.0
000570,2026-02-24,L2,1,5,True,True,False,1.005,,,,,-0.6644,-0.6671,0.6029,5.0251,0.849,0.2,,-0.3367,0.1686,1.8581,False,False,0.2,negative_to_positive,tuesday_A,True,eligible,legacy_negative_to_positive_tuesday_A,False,1.8581,-1.1686,3.0267,0.9333,normal,0.13571428571428573,0.8105,True,True,False,False,True,False,True,False,True,1_1,-0.3367,-0.1325,-1.9512,-0.1686,0.7182,-1.9512,5.5258,2.2034,-1.9512,-1.4975,3.8044,-3.2103,0,0.8446,1.005,0.7273,0.5025
000570,2026-02-26,L2,3,5,True,True,False,0.8375,1.657,1.1686,0.4884,0.8424,,,,,,,,-0.3367,0.1686,1.6892,False,,0.6,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,0.1664,-0.3317,0.4981,0.787,shrinking,0.13428571428571434,0.0745,True,True,False,False,True,False,True,False,True,1_1,-1.4754,0.1997,-1.7945,0.67,0.1331,-2.1138,5.4386,1.5006,-2.1138,3.7997,3.558,-3.3708,0,0.0,0.1664,0.8571,0.1664
000570,2026-03-02,L2,1,5,True,True,False,-2.4752,5.1665,2.3451,2.8214,0.4791,-3.4803,-5.1314,1.9783,-12.3762,2.3955,0.2,,3.2095,-0.3367,-3.2733,False,,0.2,none,monday,False,observation,legacy_not_passed_monday,False,-3.2733,1.495,-4.7683,1.7162,expanding,0.12785714285714297,-1.5642,False,False,False,False,True,,,False,False,0_0,2.0033,-1.7946,-3.4314,2.862,-1.99,-3.9024,3.9116,-0.7307,-3.9024,0.3284,1.6046,-5.1364,2,-0.8183,-2.4752,0.3704,0.33
000570,2026-03-04,L2,3,5,True,True,False,-5.4455,,,,,,,,,,,,3.2095,-0.3367,-6.2193,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-1.5464,-1.5228,-0.0235,1.0532,normal,0.13571428571428573,-0.6632,False,False,False,False,True,,,False,False,0_0,-3.4826,-4.0844,-6.3725,-4.4335,-4.5,-6.8293,-0.8518,-3.746,-6.8293,-4.2763,-1.3628,-8.0257,0,-1.2027,-0.3478,0.5294,1.0435
000570,2026-03-06,L2,5,5,True,True,False,4.2904,1.2418,2.3451,-1.1033,3.455,,,,,,,,3.2095,-0.3367,3.437,False,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,7.8498,2.2688,5.5811,6.6418,expanding,0.1500000000000001,3.0667,False,False,False,False,False,,,True,False,0_0,-2.6578,7.3734,3.437,-3.7767,6.3973,3.268,1.913,6.1293,2.7642,-5.4839,9.0344,1.6077,1,-0.1706,8.0342,0.7869,2.2222
000570,2026-03-10,L2,2,5,True,True,False,-1.4085,,,,,2.5519,4.4299,3.2548,-3.5211,1.9157,0.4,0.3077,3.437,3.2095,-0.3165,True,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,0.639,-0.9494,1.5883,0.4806,shrinking,0.18785714285714292,0.2129,True,True,False,False,True,False,True,False,True,u_1,5.9222,5.035,-2.3256,5.7432,4.8776,-2.3256,5.5649,5.0525,-2.3256,1.6234,8.6051,-2.3256,0,0.0,0.639,0.6154,0.7987
000570,2026-03-12,L2,4,5,True,True,False,-2.9734,,,,,,,,,,,,3.437,3.2095,-1.8987,True,,0.8,none,midweek_partial,False,excluded,bearish_heavy_veto,True,-1.5873,0.0,-1.5873,0.8882,shrinking,0.19214285714285723,-0.5204,False,False,False,False,True,,,False,False,0_0,9.9476,-0.1289,-3.876,4.8253,2.2596,-3.876,5.5276,2.6915,-3.876,3.1097,6.7371,-3.876,0,0.0,-1.5873,0.2308,0.0
000570,2026-03-16,L2,1,5,True,True,False,-0.4934,5.33,4.5383,0.7917,0.0926,1.541,0.1297,0.2263,-2.4671,0.4629,0.2,,-3.481,3.437,-0.8197,False,,0.2,none,monday,False,observation,legacy_not_passed_monday,False,-0.8197,-1.6129,0.7932,0.7979,shrinking,0.1978571428571429,-0.2527,False,False,False,False,True,,,False,False,0_0,-3.481,-2.9204,-5.9098,-0.1637,-0.4934,-6.2016,2.6936,-0.0826,-6.2016,2.8668,4.0532,-6.2016,0,-0.3279,-0.4934,0.3333,1.1513
000570,2026-03-18,L2,3,5,True,True,False,-1.9737,,,,,,,,,,,,-3.481,3.437,-2.2951,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.6757,-2.1488,2.8244,1.0732,normal,0.20214285714285715,0.1979,False,False,False,False,True,,,False,True,0_0,-6.0317,-2.5188,-5.9937,1.7182,-2.3591,-7.5969,-2.7915,-1.5202,-7.5969,4.0422,2.3938,-7.5969,0,0.3378,0.3367,1.0,0.0
000570,2026-03-30,L2,1,5,True,True,False,3.8182,25.2105,1.6334,23.5771,0.1515,9.4443,8.607,0.5101,19.0909,0.7573,0.2,,0.5386,-8.6885,1.9643,False,False,0.2,double_positive_efficiency_improved,monday,True,eligible,legacy_double_positive_efficiency_improved_monday,False,1.9643,1.4493,0.515,1.0859,normal,0.20071428571428568,0.548,False,False,True,True,True,,,True,False,1_1,0.5386,4.3494,0.8834,-8.1967,0.8478,-7.1545,-8.347,-2.7423,-11.4729,-0.1783,-1.9434,-11.4729,1,-1.7857,3.8182,0.9583,0.1818
000570,2026-04-01,L2,3,5,True,True,False,3.6364,6.6657,1.6334,5.0323,0.9092,,,,,,,,0.5386,-8.6885,1.7857,False,,0.6,double_positive_efficiency_improved,midweek_partial,True,eligible,legacy_double_positive_efficiency_improved_midweek_partial,False,-0.1751,0.0,-0.1751,0.627,shrinking,0.2192857142857141,-0.0456,False,False,False,False,True,,,False,False,1_0,4.9632,1.2793,-3.8786,-3.5473,1.6586,-4.3624,-1.89,-2.6556,-11.6279,0.3515,-2.1431,-11.6279,0,1.0508,-1.2132,0.2353,1.0399
000570,2026-04-08,L2,2,5,True,True,False,7.3864,20.8383,4.0,16.8383,0.8862,,,,,,,,-5.7143,0.5386,7.3864,False,,0.4,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,3.2787,3.9773,-0.6986,0.9834,normal,0.242142857142857,0.7434,False,False,False,False,True,,,False,False,1_0,-3.8529,2.1622,-4.3845,5.5769,1.9417,-4.3845,-12.3003,-1.3742,-10.7087,-1.259,-2.5578,-12.093,1,1.4572,1.7953,0.9231,0.1795
000570,2026-04-10,L2,4,5,True,True,False,8.1439,12.6063,4.0,8.6063,0.646,,,,,,,,-5.7143,0.5386,8.1439,False,,0.8,negative_to_positive,completed_week,True,eligible,legacy_negative_to_positive_completed_week,False,1.6014,-0.8818,2.4833,0.9785,normal,0.23499999999999982,0.383,True,True,False,False,True,False,True,False,True,1_1,-1.4035,3.3297,-0.349,0.3571,2.2015,-3.7099,-10.7937,0.4663,-9.3651,-0.1776,-1.8957,-11.4729,0,0.7117,0.8834,0.4375,1.5901
000570,2026-04-14,L2,2,5,True,True,False,1.5789,,,,,-5.8074,-5.9853,0.9315,3.9474,1.2778,0.4,,8.1439,-5.7143,1.4011,False,True,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,0.8711,0.5254,0.3457,1.8382,expanding,0.2064285714285712,0.2422,False,False,True,True,True,,,True,False,u_1,8.7121,2.5505,-0.1724,2.5,3.0249,-2.3609,-5.9016,2.6414,-5.8537,2.3173,-0.6009,-10.2326,2,1.3937,-0.5155,0.3684,1.5464
000570,2026-04-16,L2,4,5,True,True,False,18.2456,4.7732,8.1439,-3.3707,4.7782,,,,,,,,8.1439,-5.7143,18.0385,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,9.9511,5.8722,4.0789,0.744,shrinking,0.2299999999999998,2.6522,True,False,False,False,False,True,False,True,False,0_0,8.1129,16.247,5.8085,7.3555,18.8713,5.8085,3.5473,19.5353,5.8085,8.1129,15.5033,4.4961,4,0.9788,8.8853,1.0,0.0
000570,2026-04-20,L2,1,5,True,True,False,1.2085,4.9956,15.9649,-10.9693,0.2419,0.5067,0.8362,8.8407,6.0423,1.2095,0.2,,15.7618,8.1439,1.3616,True,True,0.2,none,monday,False,excluded,theory_stagnation_partial_week,False,1.3616,-1.9288,3.2904,0.5771,shrinking,0.2828571428571426,0.3182,True,True,False,False,True,False,True,False,True,0_1,15.7618,8.0297,-2.6163,18.6715,13.9843,-2.6163,14.7569,17.1329,-2.6163,18.4588,14.1203,-2.6163,0,0.1513,1.2085,0.9048,0.3021
000570,2026-04-22,L2,3,5,True,True,False,2.2659,3.9847,15.9649,-11.9802,0.9477,,,,,,,,15.7618,8.1439,2.4206,True,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,1.3473,-0.2985,1.6458,0.9264,normal,0.28571428571428553,0.315,True,True,False,False,True,False,True,False,True,0_1,15.3713,3.0128,-2.1676,21.6758,10.2785,-2.1676,28.4615,15.7166,-2.1676,19.0731,14.6033,-2.1676,0,-0.5988,1.9578,0.8947,0.3012
000570,2026-04-24,L2,5,5,True,True,False,1.2085,1.3889,15.9649,-14.576,0.8701,,,,,,,,15.7618,8.1439,1.3616,True,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,-1.4706,0.4431,-1.9137,0.7017,shrinking,0.28714285714285687,-0.3483,False,False,False,False,True,,,False,False,0_0,0.8902,-0.1788,-3.5971,20.9964,5.2301,-3.5971,21.4286,12.0964,-3.5971,19.2982,12.7345,-3.5971,2,-1.4706,0.0,0.2308,2.9851
000570,2026-04-28,L2,2,5,True,True,False,-2.4024,,,,,-3.3087,-4.0441,0.5962,-6.006,0.705,0.4,,1.3616,15.7618,-2.9851,True,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,-2.9851,0.0,-2.9851,1.0541,normal,0.27714285714285697,-0.7216,False,False,False,False,True,,,False,False,u_0,0.0,-3.4175,-6.4748,16.7247,-0.9448,-6.4748,19.6429,6.7148,-6.4748,13.9456,8.8443,-6.4748,0,0.0,-2.9851,0.125,0.1493
000570,2026-04-30,L2,4,5,True,True,False,-3.6036,,,,,,,,,,,,1.3616,15.7618,-4.1791,True,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-1.3825,0.1538,-1.5363,0.7611,shrinking,0.28214285714285703,-0.319,False,False,False,False,True,,,False,False,0_0,-3.8405,-3.3424,-7.6259,6.199,-3.7626,-7.6259,14.0105,4.0434,-7.6259,10.9029,7.125,-7.6259,1,-0.3072,-1.0786,0.1333,0.9245
000570,2026-05-07,L2,2,5,True,True,False,1.3889,3.4798,3.6036,-0.1238,0.9978,,,,,,,,-4.1791,1.3616,2.3364,False,,0.4,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,0.4587,1.8692,-1.4104,1.0298,normal,0.287142857142857,0.1045,False,False,False,False,True,,,False,False,1_0,-2.3881,0.551,-2.3774,-1.059,-0.9349,-5.4676,17.4147,5.036,-5.4676,13.7391,9.1997,-5.4676,1,-0.3058,0.7669,0.4615,2.1472
000570,2026-05-11,L2,1,5,True,True,False,0.4412,1.0813,3.0864,-2.0051,0.408,-0.4847,0.3764,1.2309,2.2059,2.0401,0.2,,4.0498,-4.1791,2.2455,False,False,0.2,none,monday,False,observation,legacy_not_passed_monday,False,2.2455,1.6743,0.5712,1.247,expanding,0.2614285714285712,0.5738,False,False,True,True,True,,,True,False,0_1,2.7692,4.3704,1.7884,0.0,3.1878,-1.7266,21.6758,7.0701,-1.7266,12.6476,13.0483,-1.7266,3,1.7964,0.4412,0.8235,0.4412
000570,2026-05-13,L2,3,5,True,True,False,-1.6176,,,,,,,,,,,,4.0498,-4.1791,0.1497,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.0,-2.0498,2.0498,0.7796,shrinking,0.20428571428571413,0.0,False,False,False,False,True,,,False,False,0_0,4.2056,0.4203,-2.4781,-1.6176,1.1491,-3.0435,19.0391,3.0737,-3.741,12.0603,10.2051,-3.741,0,-0.1495,0.1497,0.6875,0.7485
000570,2026-05-15,L2,5,5,True,True,False,-4.8529,3.1083,3.0864,0.0219,1.5613,,,,,,,,4.0498,-4.1791,-3.1437,False,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,-0.4615,-2.8401,2.3785,0.9055,normal,0.19499999999999984,-0.1538,False,False,False,False,True,,,False,False,0_0,-1.0654,-3.1147,-5.6851,-2.9851,-1.8656,-5.6851,13.2404,-1.6344,-6.9065,9.4276,6.2194,-6.9065,0,0.1538,-0.6144,0.3529,1.0753
000570,2026-05-19,L2,2,5,True,True,False,-2.0062,,,,,-0.3885,-2.0044,0.6016,-5.0154,0.7476,0.4,0.0714,-3.1437,4.0498,-1.8547,False,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,0.1577,-2.0093,2.167,0.8262,shrinking,0.19857142857142845,0.0504,True,True,False,False,True,False,True,False,True,u_1,-7.1742,-2.8755,-7.0278,-2.6114,-3.3927,-7.4344,3.4258,-4.1075,-8.6331,4.1051,4.0273,-8.6331,0,0.0,0.1577,0.9333,0.1577
000570,2026-05-21,L2,4,5,True,True,False,-6.9444,,,,,,,,,,,,-3.1437,4.0498,-6.8006,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-2.8986,-2.2047,-0.6938,1.2155,expanding,0.19571428571428567,-0.9197,False,False,False,False,True,,,False,False,0_0,-7.1749,-5.3969,-10.2679,-5.0459,-7.6994,-12.0991,-6.0514,-8.3935,-13.2374,1.9704,-1.3147,-13.2374,0,0.0,-2.8986,0.1176,1.9324
000570,2026-05-25,L2,1,5,True,True,False,-3.5889,15.4151,5.4012,10.0139,0.2328,-1.4284,-1.5796,1.0675,-17.9445,1.1641,0.2,,-5.255,-3.1437,-3.5889,False,,0.2,none,monday,False,observation,legacy_not_passed_monday,False,-3.5889,1.6584,-5.2473,1.2186,expanding,0.2092857142857142,-1.0512,False,False,False,False,True,,,False,False,0_0,-5.255,-4.8616,-9.2166,-8.2335,-8.0012,-13.8484,-8.2335,-9.3767,-14.964,3.5473,-3.3445,-14.964,1,0.0,-3.5889,0.1034,0.6525
000570,2026-06-02,L2,2,5,False,True,True,1.0909,,,,,8.1056,7.3757,0.7881,2.7273,0.8969,0.4,,-9.6248,-5.255,0.361,False,False,0.4,negative_to_positive,tuesday_A,True,eligible,legacy_negative_to_positive_tuesday_A,False,-1.7668,2.1661,-3.9328,1.0692,normal,0.23857142857142863,-0.4192,False,False,False,False,True,,,False,False,1_0,-4.2301,-1.1731,-6.3973,-10.7256,-5.3778,-12.5786,-13.0568,-10.6756,-18.9504,-2.7491,-8.6052,-20.0,1,0.0,-1.7668,0.1579,1.0601
000570,2026-06-04,L2,4,5,False,True,True,0.0,,,,,,,,,,,,-9.6248,-5.255,-0.722,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-1.7857,0.7194,-2.5051,0.989,normal,0.2335714285714286,-0.4281,False,False,False,False,True,,,False,False,0_0,0.5386,-1.8558,-4.014,-9.8229,-4.1144,-13.1122,-14.3731,-10.3431,-19.8251,-4.4369,-9.4849,-20.8633,1,-0.8929,-0.9009,0.381,1.4414
000570,2026-06-08,L2,1,5,False,True,True,-1.4733,8.5054,0.3636,8.1418,0.1732,-4.3824,-5.2458,0.7938,-7.3665,0.8661,0.2,,-0.361,-9.6248,-3.0797,False,,0.2,none,monday,False,observation,legacy_not_passed_monday,False,-3.0797,0.3636,-3.4433,0.9405,normal,0.2328571428571429,-0.7301,False,False,False,False,True,,,False,False,0_0,-0.361,-3.9152,-6.4685,-9.9511,-4.8381,-13.2901,-17.3653,-11.1738,-22.0117,-11.8211,-11.5751,-23.0216,1,-1.6304,-1.4733,0.3214,2.0258
000570,2026-06-10,L2,3,5,False,True,True,-4.2357,,,,,,,,,,,,-0.361,-9.6248,-5.7971,False,,0.6,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-2.6217,-0.1869,-2.4348,1.2788,expanding,0.2414285714285714,-0.5799,False,False,False,False,True,,,False,False,0_0,-3.9568,-4.7968,-7.6377,-6.3158,-5.9675,-10.19,-20.1794,-11.5872,-22.8487,-15.2381,-13.5997,-25.1799,0,-0.5618,-2.0716,0.4167,0.565
000570,2026-06-12,L2,5,5,False,True,True,-4.2357,4.7089,0.3636,4.3453,0.8995,,,,,,,,-0.361,-9.6248,-5.7971,False,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,1.7613,-1.7308,3.492,1.2974,expanding,0.2328571428571428,0.3865,False,False,False,False,True,,,False,True,0_0,-7.0909,-1.9608,-7.6377,-9.7173,-4.3766,-9.2496,-21.3846,-9.3682,-20.9726,-16.2295,-13.121,-25.1799,0,0.3914,1.3645,0.7,1.1696
000570,2026-06-16,L2,2,5,False,True,True,-0.9542,,,,,0.7033,3.0686,1.0537,-2.3855,0.9669,0.4,0.0,-5.7971,-0.361,-0.1923,False,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,-0.5747,0.3846,-0.9593,1.0109,normal,0.21714285714285694,-0.1382,False,False,False,False,True,,,False,False,u_0,-2.4299,-0.4603,-5.9783,-7.7739,-3.1716,-9.2657,-17.6656,-7.6184,-18.3962,-11.8243,-12.9122,-25.3237,2,0.0,-0.5747,0.7857,0.0
000570,2026-06-23,L2,2,5,False,True,True,1.7928,,,,,2.747,1.5812,1.3026,4.4821,1.7271,0.4,,-3.0769,-5.7971,1.3889,False,False,0.4,negative_to_positive,tuesday_A,True,eligible,legacy_negative_to_positive_tuesday_A,False,1.3889,0.0,1.3889,0.8656,shrinking,0.19571428571428548,0.3577,True,True,True,True,True,False,True,False,True,1_1,-3.0769,-0.2343,-4.3071,-8.6957,-1.3704,-7.7617,-17.7814,-5.3966,-17.1799,-3.0769,-13.748,-26.4748,0,-0.5952,1.996,0.44,2.7944
000571,2026-01-05,L2,1,5,True,True,False,0.8532,3.6235,1.3841,2.2394,0.2355,-1.7419,-0.862,0.4749,4.2662,1.1774,0.2,,0.5146,4.2934,0.8532,True,False,0.2,double_positive_efficiency_improved,monday,True,eligible,legacy_double_positive_efficiency_improved_monday,False,0.8532,0.6873,0.166,1.1166,expanding,0.35214285714285726,0.142,False,False,True,True,True,,,True,False,1_1,3.351,1.6862,-1.99,4.8301,2.2845,-4.5234,-9.7072,-2.0225,-15.6919,15.3543,2.0373,-15.6919,1,0.0,0.8532,0.5,1.3652
000571,2026-01-07,L2,3,5,True,True,False,3.7543,3.8551,1.3841,2.471,1.6231,,,,,,,,0.5146,4.2934,3.7543,True,,0.6,double_positive_efficiency_improved,midweek_partial,True,eligible,legacy_double_positive_efficiency_improved_midweek_partial,False,-0.8157,3.7225,-4.5382,0.8633,shrinking,0.31142857142857144,-0.1606,False,False,False,False,True,,,False,False,1_0,5.1458,2.5295,-1.6181,9.6601,3.5599,-1.7771,-3.7677,1.2996,-13.2668,9.4643,4.7162,-13.2668,3,0.1631,-0.9772,0.3462,1.7915
000571,2026-01-09,L2,5,5,True,True,False,4.6075,3.0186,1.3841,1.6345,1.5264,,,,,,,,0.5146,4.2934,4.6075,True,,1.0,double_positive_efficiency_improved,completed_week,True,eligible,legacy_double_positive_efficiency_improved_completed_week,False,2.3372,-1.4803,3.8175,0.9836,normal,0.2814285714285714,0.4975,True,True,False,False,True,False,True,False,True,1_1,2.921,2.2689,-1.92,3.4542,4.1808,-1.92,-5.0713,3.2073,-11.288,1.8707,5.411,-12.5535,0,-0.1669,2.5084,0.7917,0.8361
000571,2026-01-13,L2,2,5,True,True,False,-6.0458,,,,,-10.6533,-10.8065,0.9138,-15.1144,0.9455,0.4,0.0,4.6075,0.5146,-6.199,True,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,-4.485,-1.7945,-2.6906,0.9828,normal,0.26714285714285707,-1.0107,False,False,False,False,True,,,False,False,u_0,1.8613,-5.2718,-8.0,7.1174,-3.6851,-8.0,-5.1969,-2.5506,-16.7873,0.6689,-1.2169,-17.9743,0,0.0,-4.485,0.0345,0.1661
000571,2026-01-15,L2,4,5,True,True,False,-3.7582,,,,,,,,,,,,4.6075,0.5146,-3.9152,True,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,0.6838,1.7391,-1.0554,0.7132,shrinking,0.22928571428571423,0.1745,False,False,False,False,True,,,False,False,0_0,-3.7829,-0.9751,-4.6926,-1.3491,-1.0749,-5.76,-5.4927,0.8044,-5.76,-0.6791,1.1941,-15.9772,1,-0.5128,1.2027,0.7826,0.8591
000571,2026-01-19,L2,1,5,True,True,False,7.1074,19.5528,1.1438,18.409,0.3635,8.7414,8.9019,1.7325,35.5372,1.8175,0.2,,-1.3051,4.6075,7.1074,False,False,0.2,negative_to_positive,monday,True,eligible,legacy_negative_to_positive_monday,False,7.1074,2.7165,4.391,1.6331,expanding,0.2342857142857143,1.8354,False,False,True,False,False,,,True,False,1_0,-1.3051,9.6076,5.3659,3.2423,8.3612,3.68,8.229,10.2228,3.68,5.4007,11.2128,-7.5606,3,0.0,7.1074,0.8679,1.157
000571,2026-01-21,L2,3,5,True,True,False,8.7603,10.5037,1.1438,9.3599,1.39,,,,,,,,-1.3051,4.6075,8.7603,False,,0.6,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,3.9494,-2.3148,6.2643,1.1028,expanding,0.25499999999999995,0.9804,False,False,False,False,False,,,False,True,1_0,10.087,7.5163,0.0,3.2626,8.6346,0.0,13.2379,10.3286,0.0,7.4703,12.562,-6.1341,0,-0.6319,4.6105,0.9512,0.318
000571,2026-01-23,L2,5,5,True,True,False,12.2314,9.3678,1.1438,8.224,1.3057,,,,,,,,-1.3051,4.6075,12.2314,False,,1.0,negative_to_positive,completed_week,True,eligible,legacy_negative_to_positive_completed_week,False,0.1475,3.0395,-2.892,0.6058,shrinking,0.28571428571428564,0.035,False,False,False,False,True,,,False,False,1_0,15.1104,5.3693,-1.8786,13.1886,9.764,-1.8786,17.0984,12.5104,-1.8786,17.0984,15.5581,-3.1384,2,0.0,0.1475,0.6818,1.0324
000571,2026-01-27,L2,2,5,True,True,False,-6.5123,,,,,-11.1404,-9.4882,0.6641,-16.2808,0.7467,0.4,0.0,12.2314,-1.3051,-4.8601,False,,0.4,none,tuesday_gate_failed,,unknown,insufficient_evidence,False,-2.8571,-2.0619,-0.7953,0.9378,normal,0.2921428571428571,-0.6504,False,False,False,False,True,,,False,False,u_0,2.6235,-2.5053,-7.0504,10.4651,2.2961,-7.0504,18.3274,5.1689,-7.0504,24.0672,9.2262,-7.8459,0,0.7519,-3.5821,0.1429,0.0
000571,2026-01-29,L2,4,5,True,True,False,-12.301,,,,,,,,,,,,12.2314,-1.3051,-10.7511,False,,0.8,none,midweek_partial,False,observation,legacy_not_passed_midweek_partial,False,-2.1002,-4.1796,2.0794,0.549,shrinking,0.3071428571428571,-0.4233,False,False,False,False,True,,,False,False,0_0,-5.9271,-7.8187,-12.8058,5.812,-5.6075,-12.8058,4.3845,-2.0527,-12.8058,10.1423,1.9944,-13.5521,0,-0.8078,-1.3029,0.25,0.6515
000571,2026-02-02,L2,1,5,True,True,False,-1.7544,14.5826,9.1172,5.4654,0.1203,2.0083,0.151,0.7025,-8.7719,0.6015,0.2,,-7.511,12.2314,-1.9108,False,,0.2,none,monday,False,observation,legacy_not_passed_monday,False,-1.9108,3.6304,-5.5412,0.4359,shrinking,0.3307142857142857,-0.3629,False,False,False,False,True,,,False,False,0_0,-7.511,-2.6549,-11.3669,3.8017,-4.644,-11.3669,7.1672,-0.9646,-11.3669,7.1672,3.4657,-12.1255,1,-0.1592,-1.7544,0.3478,0.638
000571,2026-02-04,L2,3,5,True,True,False,2.7113,6.9996,9.1172,-2.1176,0.6456,,,,,,,,-7.511,12.2314,2.5478,False,,0.6,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,3.2051,1.2987,1.9064,2.231,expanding,0.3192857142857143,0.6264,False,False,True,True,True,,,True,False,1_1,-3.4056,4.106,-3.1579,-1.4218,0.3272,-7.3381,1.7945,3.2382,-7.3381,11.2299,7.8306,-8.1312,1,0.8013,2.3847,0.9524,0.159
000571,2026-02-06,L2,5,5,True,True,False,-2.0734,3.5403,9.1172,-5.5769,0.5857,,,,,,,,-7.511,12.2314,-2.2293,False,,1.0,none,completed_week,False,observation,legacy_not_passed_completed_week,False,-0.6472,-4.0373,3.39,0.7266,shrinking,0.3235714285714285,-0.1236,False,False,False,False,True,,,False,False,0_0,1.9802,-1.9169,-7.6692,-8.8496,-3.2309,-11.6547,3.172,-2.003,-11.6547,14.8699,2.2992,-12.4108,0,-0.1618,-0.4862,0.1538,1.2966
000571,2026-02-10,L2,2,5,True,True,False,14.24,,,,,14.7185,16.9236,4.487,35.6,3.8875,0.4,,-2.2293,-7.511,16.2866,False,False,0.4,negative_to_positive,tuesday_A,True,eligible,legacy_negative_to_positive_tuesday_A,False,5.7778,9.9349,-4.1571,1.4769,expanding,0.31499999999999995,1.2381,False,False,False,False,False,,,False,False,1_0,9.5779,12.4409,5.7778,1.5038,13.5135,5.7778,12.1262,13.2884,2.7338,25.2319,18.2478,1.8545,1,2.3704,3.3285,0.8,1.1577
000571,2026-02-12,L2,4,5,True,True,False,15.04,6.352,2.0734,4.2786,2.9597,,,,,,,,-2.2293,-7.511,17.101,False,,0.8,negative_to_positive,midweek_partial,True,eligible,legacy_negative_to_positive_midweek_partial,False,2.7143,-1.9608,4.6751,0.9954,normal,0.3128571428571428,0.6073,True,True,False,False,True,False,True,False,True,1_1,8.6957,8.2505,-0.4155,13.0856,11.6633,-0.4155,19.6581,11.8283,-0.4155,23.6749,18.1206,-0.4155,0,0.4286,2.276,0.4634,3.1294
